,YearStart,LocationDesc,DataValue,DataValueUnit,DataValueType,StratificationCategory1,Stratification1,Binge_Heavy,Description,Age,Question_additional_comments,DataSource,Topic,Question,Definition
11685,2015,Delaware,,%,Crude Prevalence,Race/Ethnicity,Hispanic,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11686,2015,Delaware,,%,Crude Prevalence,Race/Ethnicity,"Multiracial, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11687,2015,Delaware,,%,Crude Prevalence,Race/Ethnicity,"Other, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11688,2015,Delaware,19,%,Crude Prevalence,Overall,Overall,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11689,2015,Delaware,25.1,%,Crude Prevalence,Race/Ethnicity,"White, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11690,2015,Florida,12.3,%,Crude Prevalence,Race/Ethnicity,"Black, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11691,2015,Florida,12.1,%,Crude Prevalence,Race/Ethnicity,Hispanic,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11692,2015,Florida,,%,Crude Prevalence,Race/Ethnicity,"Multiracial, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11693,2015,Florida,,%,Crude Prevalence,Race/Ethnicity,"Other, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11694,2015,Florida,17.3,%,Crude Prevalence,Overall,Overall,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11695,2015,Florida,22.7,%,Crude Prevalence,Race/Ethnicity,"White, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11696,2015,Georgia,14.6,%,Crude Prevalence,Race/Ethnicity,"Black, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11697,2015,Georgia,,%,Crude Prevalence,Race/Ethnicity,Hispanic,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11698,2015,Georgia,,%,Crude Prevalence,Race/Ethnicity,"Multiracial, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11699,2015,Georgia,,%,Crude Prevalence,Race/Ethnicity,"Other, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11700,2015,Georgia,15.6,%,Crude Prevalence,Overall,Overall,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11701,2015,Georgia,17.6,%,Crude Prevalence,Race/Ethnicity,"White, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11702,2015,Guam,,%,Crude Prevalence,Race/Ethnicity,"Black, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11703,2015,Guam,,%,Crude Prevalence,Race/Ethnicity,Hispanic,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11704,2015,Guam,,%,Crude Prevalence,Race/Ethnicity,"Multiracial, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11705,2015,Guam,15.4,%,Crude Prevalence,Race/Ethnicity,"Other, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11706,2015,Guam,14.5,%,Crude Prevalence,Overall,Overall,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11707,2015,Guam,,%,Crude Prevalence,Race/Ethnicity,"White, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11708,2015,Hawaii,,%,Crude Prevalence,Race/Ethnicity,"Black, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11709,2015,Hawaii,26.1,%,Crude Prevalence,Race/Ethnicity,Hispanic,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11710,2015,Hawaii,22,%,Crude Prevalence,Race/Ethnicity,"Multiracial, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11711,2015,Hawaii,12,%,Crude Prevalence,Race/Ethnicity,"Other, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11712,2015,Hawaii,17.7,%,Crude Prevalence,Overall,Overall,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11713,2015,Hawaii,17.7,%,Crude Prevalence,Race/Ethnicity,"White, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11714,2015,Iowa,,%,Crude Prevalence,Race/Ethnicity,"Black, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11715,2015,Iowa,,%,Crude Prevalence,Race/Ethnicity,Hispanic,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11716,2015,Iowa,,%,Crude Prevalence,Race/Ethnicity,"Multiracial, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11717,2015,Iowa,,%,Crude Prevalence,Race/Ethnicity,"Other, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11718,2015,Iowa,19.8,%,Crude Prevalence,Overall,Overall,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11719,2015,Iowa,21.6,%,Crude Prevalence,Race/Ethnicity,"White, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11720,2015,Idaho,,%,Crude Prevalence,Race/Ethnicity,"Black, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11721,2015,Idaho,,%,Crude Prevalence,Race/Ethnicity,Hispanic,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11722,2015,Idaho,,%,Crude Prevalence,Race/Ethnicity,"Multiracial, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11723,2015,Idaho,,%,Crude Prevalence,Race/Ethnicity,"Other, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11724,2015,Idaho,14.9,%,Crude Prevalence,Overall,Overall,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11725,2015,Idaho,15.3,%,Crude Prevalence,Race/Ethnicity,"White, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11726,2015,Illinois,,%,Crude Prevalence,Race/Ethnicity,"Black, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11727,2015,Illinois,13.8,%,Crude Prevalence,Race/Ethnicity,Hispanic,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11728,2015,Illinois,,%,Crude Prevalence,Race/Ethnicity,"Multiracial, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11729,2015,Illinois,,%,Crude Prevalence,Race/Ethnicity,"Other, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11730,2015,Illinois,21,%,Crude Prevalence,Overall,Overall,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11731,2015,Illinois,24.3,%,Crude Prevalence,Race/Ethnicity,"White, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11732,2015,Indiana,,%,Crude Prevalence,Race/Ethnicity,"Black, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11733,2015,Indiana,,%,Crude Prevalence,Race/Ethnicity,Hispanic,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11734,2015,Indiana,,%,Crude Prevalence,Race/Ethnicity,"Multiracial, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11735,2015,Indiana,,%,Crude Prevalence,Race/Ethnicity,"Other, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11736,2015,Indiana,16,%,Crude Prevalence,Overall,Overall,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11737,2015,Indiana,16.9,%,Crude Prevalence,Race/Ethnicity,"White, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11738,2015,Kansas,12.2,%,Crude Prevalence,Race/Ethnicity,"Black, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11739,2015,Kansas,12.1,%,Crude Prevalence,Race/Ethnicity,Hispanic,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11740,2015,Kansas,14.3,%,Crude Prevalence,Race/Ethnicity,"Multiracial, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11741,2015,Kansas,8.8,%,Crude Prevalence,Race/Ethnicity,"Other, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11742,2015,Kansas,16.2,%,Crude Prevalence,Overall,Overall,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11743,2015,Kansas,18,%,Crude Prevalence,Race/Ethnicity,"White, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11744,2015,Kentucky,,%,Crude Prevalence,Race/Ethnicity,"Black, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11745,2015,Kentucky,,%,Crude Prevalence,Race/Ethnicity,Hispanic,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11746,2015,Kentucky,,%,Crude Prevalence,Race/Ethnicity,"Multiracial, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11747,2015,Kentucky,,%,Crude Prevalence,Race/Ethnicity,"Other, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11748,2015,Kentucky,14.7,%,Crude Prevalence,Overall,Overall,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11749,2015,Kentucky,14.6,%,Crude Prevalence,Race/Ethnicity,"White, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11750,2015,Louisiana,16.6,%,Crude Prevalence,Race/Ethnicity,"Black, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11751,2015,Louisiana,,%,Crude Prevalence,Race/Ethnicity,Hispanic,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11752,2015,Louisiana,,%,Crude Prevalence,Race/Ethnicity,"Multiracial, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11753,2015,Louisiana,,%,Crude Prevalence,Race/Ethnicity,"Other, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11754,2015,Louisiana,19.7,%,Crude Prevalence,Overall,Overall,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11755,2015,Louisiana,21.6,%,Crude Prevalence,Race/Ethnicity,"White, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11756,2015,Massachusetts,13,%,Crude Prevalence,Race/Ethnicity,"Black, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11757,2015,Massachusetts,5.9,%,Crude Prevalence,Race/Ethnicity,Hispanic,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11758,2015,Massachusetts,,%,Crude Prevalence,Race/Ethnicity,"Multiracial, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11759,2015,Massachusetts,,%,Crude Prevalence,Race/Ethnicity,"Other, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11760,2015,Massachusetts,20.8,%,Crude Prevalence,Overall,Overall,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11761,2015,Massachusetts,27.3,%,Crude Prevalence,Race/Ethnicity,"White, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11762,2015,Maryland,11.8,%,Crude Prevalence,Race/Ethnicity,"Black, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11763,2015,Maryland,,%,Crude Prevalence,Race/Ethnicity,Hispanic,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11764,2015,Maryland,,%,Crude Prevalence,Race/Ethnicity,"Multiracial, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11765,2015,Maryland,,%,Crude Prevalence,Race/Ethnicity,"Other, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11766,2015,Maryland,16.8,%,Crude Prevalence,Overall,Overall,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11767,2015,Maryland,22.9,%,Crude Prevalence,Race/Ethnicity,"White, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11768,2015,Maine,,%,Crude Prevalence,Race/Ethnicity,"Black, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11769,2015,Maine,,%,Crude Prevalence,Race/Ethnicity,Hispanic,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11770,2015,Maine,,%,Crude Prevalence,Race/Ethnicity,"Multiracial, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11771,2015,Maine,,%,Crude Prevalence,Race/Ethnicity,"Other, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11772,2015,Maine,23.9,%,Crude Prevalence,Overall,Overall,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11773,2015,Maine,24,%,Crude Prevalence,Race/Ethnicity,"White, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11774,2015,Michigan,13.8,%,Crude Prevalence,Race/Ethnicity,"Black, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11775,2015,Michigan,,%,Crude Prevalence,Race/Ethnicity,Hispanic,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11776,2015,Michigan,,%,Crude Prevalence,Race/Ethnicity,"Multiracial, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11777,2015,Michigan,,%,Crude Prevalence,Race/Ethnicity,"Other, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11778,2015,Michigan,18.4,%,Crude Prevalence,Overall,Overall,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11779,2015,Michigan,20.6,%,Crude Prevalence,Race/Ethnicity,"White, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11780,2015,Minnesota,10.8,%,Crude Prevalence,Race/Ethnicity,"Black, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11781,2015,Minnesota,12.1,%,Crude Prevalence,Race/Ethnicity,Hispanic,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11782,2015,Minnesota,,%,Crude Prevalence,Race/Ethnicity,"Multiracial, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11783,2015,Minnesota,14.4,%,Crude Prevalence,Race/Ethnicity,"Other, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11784,2015,Minnesota,20.8,%,Crude Prevalence,Overall,Overall,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11785,2015,Minnesota,23.1,%,Crude Prevalence,Race/Ethnicity,"White, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11786,2015,Missouri,,%,Crude Prevalence,Race/Ethnicity,"Black, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11787,2015,Missouri,,%,Crude Prevalence,Race/Ethnicity,Hispanic,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11788,2015,Missouri,,%,Crude Prevalence,Race/Ethnicity,"Multiracial, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11789,2015,Missouri,,%,Crude Prevalence,Race/Ethnicity,"Other, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11790,2015,Missouri,18.2,%,Crude Prevalence,Overall,Overall,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11791,2015,Missouri,18.2,%,Crude Prevalence,Race/Ethnicity,"White, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11792,2015,Mississippi,7.1,%,Crude Prevalence,Race/Ethnicity,"Black, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11793,2015,New Jersey,22.4,%,Crude Prevalence,Race/Ethnicity,"White, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11794,2015,Mississippi,,%,Crude Prevalence,Race/Ethnicity,Hispanic,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11795,2015,Mississippi,,%,Crude Prevalence,Race/Ethnicity,"Multiracial, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11796,2015,Mississippi,,%,Crude Prevalence,Race/Ethnicity,"Other, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11797,2015,Mississippi,10,%,Crude Prevalence,Overall,Overall,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11798,2015,Mississippi,12.8,%,Crude Prevalence,Race/Ethnicity,"White, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11799,2015,Montana,,%,Crude Prevalence,Race/Ethnicity,"Black, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11800,2015,Montana,,%,Crude Prevalence,Race/Ethnicity,Hispanic,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11801,2015,Montana,,%,Crude Prevalence,Race/Ethnicity,"Multiracial, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11802,2015,Montana,13.7,%,Crude Prevalence,Race/Ethnicity,"Other, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11803,2015,Montana,21.4,%,Crude Prevalence,Overall,Overall,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11804,2015,Montana,20.7,%,Crude Prevalence,Race/Ethnicity,"White, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11805,2015,North Carolina,11.9,%,Crude Prevalence,Race/Ethnicity,"Black, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11806,2015,North Carolina,8.1,%,Crude Prevalence,Race/Ethnicity,Hispanic,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11807,2015,North Carolina,,%,Crude Prevalence,Race/Ethnicity,"Multiracial, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11808,2015,North Carolina,,%,Crude Prevalence,Race/Ethnicity,"Other, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11809,2015,North Carolina,14.1,%,Crude Prevalence,Overall,Overall,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11810,2015,North Carolina,16.2,%,Crude Prevalence,Race/Ethnicity,"White, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11811,2015,North Dakota,,%,Crude Prevalence,Race/Ethnicity,"Black, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11812,2015,North Dakota,,%,Crude Prevalence,Race/Ethnicity,Hispanic,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11813,2015,North Dakota,,%,Crude Prevalence,Race/Ethnicity,"Multiracial, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11814,2015,North Dakota,,%,Crude Prevalence,Race/Ethnicity,"Other, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11815,2015,North Dakota,25.8,%,Crude Prevalence,Overall,Overall,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11816,2015,North Dakota,27.5,%,Crude Prevalence,Race/Ethnicity,"White, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11817,2015,Nebraska,,%,Crude Prevalence,Race/Ethnicity,"Black, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11818,2015,Nebraska,,%,Crude Prevalence,Race/Ethnicity,Hispanic,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11819,2015,Nebraska,,%,Crude Prevalence,Race/Ethnicity,"Multiracial, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11820,2015,Nebraska,,%,Crude Prevalence,Race/Ethnicity,"Other, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11821,2015,Nebraska,19.3,%,Crude Prevalence,Overall,Overall,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11822,2015,Nebraska,21.9,%,Crude Prevalence,Race/Ethnicity,"White, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11823,2015,New Hampshire,,%,Crude Prevalence,Race/Ethnicity,"Black, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11824,2015,New Hampshire,,%,Crude Prevalence,Race/Ethnicity,Hispanic,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11825,2015,New Hampshire,,%,Crude Prevalence,Race/Ethnicity,"Multiracial, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11826,2015,New Hampshire,,%,Crude Prevalence,Race/Ethnicity,"Other, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11827,2015,New Hampshire,16.9,%,Crude Prevalence,Overall,Overall,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11828,2015,New Hampshire,17.4,%,Crude Prevalence,Race/Ethnicity,"White, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11829,2015,New Jersey,15.2,%,Crude Prevalence,Race/Ethnicity,"Black, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11830,2015,New Jersey,15,%,Crude Prevalence,Race/Ethnicity,Hispanic,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11831,2015,New Jersey,,%,Crude Prevalence,Race/Ethnicity,"Multiracial, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11832,2015,New Jersey,,%,Crude Prevalence,Race/Ethnicity,"Other, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11833,2015,New Jersey,17.4,%,Crude Prevalence,Overall,Overall,Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
11834,2015,New Mexico,,%,Crude Prevalence,Race/Ethnicity,"Black, non-Hispanic",Binge,Prevalence,18-44,,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,
